route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
5198_117961,218,5198_12781,Abbey St,2833,1,5198_7778195_5041007,5198_269
5198_117961,219,5198_12782,Abbey St,7424,1,5198_7778195_5041012,5198_269
5198_117961,216,5198_12783,Abbey St,14704,1,5198_7778195_5041021,5198_271
5198_117961,217,5198_12784,Abbey St,22793,1,5198_7778195_5041021,5198_271
5198_117961,218,5198_12785,Abbey St,895,1,5198_7778195_5041015,5198_269
5198_117961,217,5198_12786,Abbey St,22918,1,5198_7778195_5041011,5198_269
5198_117961,216,5198_12787,Abbey St,14829,1,5198_7778195_5041011,5198_269
5198_117961,219,5198_12788,Abbey St,7403,1,5198_7778195_5041005,5198_269
5198_117961,218,5198_12789,Abbey St,2841,1,5198_7778195_5041005,5198_271
5198_117899,217,5198_1279,Drimnagh Road,24797,0,5198_7778195_5122006,5198_32
5198_117961,216,5198_12790,Abbey St,14615,1,5198_7778195_5041024,5198_269
5198_117961,217,5198_12791,Abbey St,22704,1,5198_7778195_5041024,5198_269
5198_117961,218,5198_12792,Abbey St,1085,1,5198_7778195_5041006,5198_269
5198_117961,216,5198_12793,Abbey St,14623,1,5198_7778195_5041023,5198_269
5198_117961,217,5198_12794,Abbey St,22712,1,5198_7778195_5041023,5198_269
5198_117961,219,5198_12795,Abbey St,8813,1,5198_7778195_5041014,5198_271
5198_117961,218,5198_12796,Abbey St,769,1,5198_7778195_5041014,5198_269
5198_117961,216,5198_12797,Abbey St,14201,1,5198_7778195_5041012,5198_269
5198_117961,217,5198_12798,Abbey St,22290,1,5198_7778195_5041012,5198_269
5198_117961,218,5198_12799,Abbey St,1076,1,5198_7778195_5041002,5198_269
5198_117944,219,5198_128,Shaw street,8966,0,5198_7778195_9001002,5198_1
5198_117899,219,5198_1280,Drimnagh Road,9682,0,5198_7778195_5122005,5198_32
5198_117961,219,5198_12800,Abbey St,7383,1,5198_7778195_5041016,5198_271
5198_117961,217,5198_12801,Abbey St,22894,1,5198_7778195_5041026,5198_269
5198_117961,216,5198_12802,Abbey St,14805,1,5198_7778195_5041026,5198_269
5198_117961,218,5198_12803,Abbey St,908,1,5198_7778195_5041019,5198_269
5198_117961,217,5198_12804,Abbey St,22866,1,5198_7778195_5041025,5198_269
5198_117961,216,5198_12805,Abbey St,14777,1,5198_7778195_5041025,5198_269
5198_117961,219,5198_12806,Abbey St,7413,1,5198_7778195_5041011,5198_271
5198_117961,218,5198_12807,Abbey St,851,1,5198_7778195_5041004,5198_269
5198_117961,217,5198_12808,Abbey St,22992,1,5198_7778195_5041005,5198_269
5198_117961,216,5198_12809,Abbey St,14903,1,5198_7778195_5041005,5198_269
5198_117899,218,5198_1281,Drimnagh Road,3877,0,5198_7778195_5122009,5198_32
5198_117961,219,5198_12810,Abbey St,7294,1,5198_7778195_5041009,5198_269
5198_117961,218,5198_12811,Abbey St,1044,1,5198_7778195_5041009,5198_271
5198_117961,216,5198_12812,Abbey St,14680,1,5198_7778195_5041002,5198_269
5198_117961,217,5198_12813,Abbey St,22769,1,5198_7778195_5041002,5198_269
5198_117961,218,5198_12814,Abbey St,1121,1,5198_7778195_5041001,5198_269
5198_117961,216,5198_12815,Abbey St,14706,1,5198_7778195_5041021,5198_269
5198_117961,219,5198_12816,Abbey St,7415,1,5198_7778195_5041018,5198_271
5198_117961,217,5198_12817,Abbey St,22795,1,5198_7778195_5041021,5198_269
5198_117961,218,5198_12818,Abbey St,891,1,5198_7778195_5041011,5198_269
5198_117961,217,5198_12819,Abbey St,22920,1,5198_7778195_5041011,5198_269
5198_117899,216,5198_1282,Drimnagh Road,16541,0,5198_7778195_5122007,5198_32
5198_117961,216,5198_12820,Abbey St,14831,1,5198_7778195_5041011,5198_269
5198_117961,219,5198_12821,Abbey St,7186,1,5198_7778195_5041007,5198_269
5198_117961,218,5198_12822,Abbey St,897,1,5198_7778195_5041015,5198_271
5198_117961,217,5198_12823,Abbey St,22750,1,5198_7778195_5041027,5198_269
5198_117961,216,5198_12824,Abbey St,14661,1,5198_7778195_5041027,5198_269
5198_117961,218,5198_12825,Abbey St,871,1,5198_7778195_5041017,5198_269
5198_117961,216,5198_12826,Abbey St,14190,1,5198_7778195_5041015,5198_269
5198_117961,217,5198_12827,Abbey St,22279,1,5198_7778195_5041015,5198_269
5198_117961,219,5198_12828,Abbey St,8815,1,5198_7778195_5041014,5198_271
5198_117961,218,5198_12829,Abbey St,771,1,5198_7778195_5041014,5198_269
5198_117899,217,5198_1283,Drimnagh Road,24630,0,5198_7778195_5122007,5198_32
5198_117961,216,5198_12830,Abbey St,14635,1,5198_7778195_5041013,5198_269
5198_117961,217,5198_12831,Abbey St,22724,1,5198_7778195_5041013,5198_269
5198_117961,218,5198_12832,Abbey St,1052,1,5198_7778195_5041021,5198_269
5198_117961,219,5198_12833,Abbey St,7385,1,5198_7778195_5041016,5198_271
5198_117961,217,5198_12834,Abbey St,23786,1,5198_7778195_8808217,5198_269
5198_117961,216,5198_12835,Abbey St,15697,1,5198_7778195_8808217,5198_269
5198_117961,218,5198_12836,Abbey St,1031,1,5198_7778195_5041012,5198_269
5198_117961,219,5198_12837,Abbey St,8806,1,5198_7778195_5041004,5198_269
5198_117961,217,5198_12838,Abbey St,22896,1,5198_7778195_5041026,5198_271
5198_117961,216,5198_12839,Abbey St,14807,1,5198_7778195_5041026,5198_271
5198_117899,219,5198_1284,Drimnagh Road,9688,0,5198_7778195_5122008,5198_32
5198_117961,218,5198_12840,Abbey St,853,1,5198_7778195_5041004,5198_269
5198_117961,217,5198_12841,Abbey St,22868,1,5198_7778195_5041025,5198_269
5198_117961,216,5198_12842,Abbey St,14779,1,5198_7778195_5041025,5198_269
5198_117961,219,5198_12843,Abbey St,7296,1,5198_7778195_5041009,5198_269
5198_117961,218,5198_12844,Abbey St,1046,1,5198_7778195_5041009,5198_271
5198_117961,216,5198_12845,Abbey St,14648,1,5198_7778195_5041022,5198_269
5198_117961,218,5198_12846,Abbey St,1123,1,5198_7778195_5041001,5198_271
5198_117961,217,5198_12847,Abbey St,22737,1,5198_7778195_5041022,5198_269
5198_117961,219,5198_12848,Abbey St,7325,1,5198_7778195_5041013,5198_269
5198_117961,216,5198_12849,Abbey St,14896,1,5198_7778195_5041007,5198_269
5198_117899,218,5198_1285,Drimnagh Road,3867,0,5198_7778195_5122001,5198_32
5198_117961,217,5198_12850,Abbey St,22985,1,5198_7778195_5041007,5198_269
5198_117961,218,5198_12851,Abbey St,2825,1,5198_7778195_5041018,5198_269
5198_117961,219,5198_12852,Abbey St,7188,1,5198_7778195_5041007,5198_269
5198_117961,216,5198_12853,Abbey St,15205,1,5198_7778195_5041010,5198_271
5198_117961,217,5198_12854,Abbey St,23294,1,5198_7778195_5041010,5198_271
5198_117961,218,5198_12855,Abbey St,873,1,5198_7778195_5041017,5198_269
5198_117961,216,5198_12856,Abbey St,14619,1,5198_7778195_5041024,5198_269
5198_117961,217,5198_12857,Abbey St,22708,1,5198_7778195_5041024,5198_269
5198_117961,219,5198_12858,Abbey St,8817,1,5198_7778195_5041014,5198_269
5198_117961,216,5198_12859,Abbey St,14192,1,5198_7778195_5041015,5198_269
5198_117899,216,5198_1286,Drimnagh Road,16738,0,5198_7778195_5122009,5198_32
5198_117961,217,5198_12860,Abbey St,22281,1,5198_7778195_5041015,5198_269
5198_117961,218,5198_12861,Abbey St,1054,1,5198_7778195_5041021,5198_269
5198_117961,216,5198_12862,Abbey St,14637,1,5198_7778195_5041013,5198_269
5198_117961,217,5198_12863,Abbey St,22726,1,5198_7778195_5041013,5198_269
5198_117961,219,5198_12864,Abbey St,7287,1,5198_7778195_5041023,5198_271
5198_117961,218,5198_12865,Abbey St,937,1,5198_7778195_5041013,5198_269
5198_117961,216,5198_12866,Abbey St,14908,1,5198_7778195_5041030,5198_269
5198_117961,217,5198_12867,Abbey St,22997,1,5198_7778195_5041030,5198_269
5198_117961,219,5198_12868,Abbey St,7353,1,5198_7778195_5041021,5198_269
5198_117961,218,5198_12869,Abbey St,750,1,5198_7778195_5041016,5198_269
5198_117899,217,5198_1287,Drimnagh Road,24827,0,5198_7778195_5122009,5198_32
5198_117961,217,5198_12870,Abbey St,22608,1,5198_7778195_5041019,5198_271
5198_117961,216,5198_12871,Abbey St,14519,1,5198_7778195_5041019,5198_271
5198_117961,219,5198_12872,Abbey St,7327,1,5198_7778195_5041013,5198_269
5198_117961,216,5198_12873,Abbey St,14650,1,5198_7778195_5041022,5198_269
5198_117961,218,5198_12874,Abbey St,1125,1,5198_7778195_5041001,5198_271
5198_117961,217,5198_12875,Abbey St,22739,1,5198_7778195_5041022,5198_269
5198_117961,219,5198_12876,Abbey St,7387,1,5198_7778195_5041024,5198_269
5198_117961,217,5198_12877,Abbey St,22618,1,5198_7778195_5041032,5198_269
5198_117961,216,5198_12878,Abbey St,14529,1,5198_7778195_5041032,5198_269
5198_117961,218,5198_12879,Abbey St,2847,1,5198_7778195_5041005,5198_271
5198_117899,219,5198_1288,Drimnagh Road,9698,0,5198_7778195_5122002,5198_32
5198_117961,219,5198_12880,Abbey St,8819,1,5198_7778195_5041014,5198_269
5198_117961,218,5198_12881,Abbey St,1056,1,5198_7778195_5041021,5198_269
5198_117961,216,5198_12882,Abbey St,14194,1,5198_7778195_5041015,5198_271
5198_117961,217,5198_12883,Abbey St,22283,1,5198_7778195_5041015,5198_271
5198_117961,219,5198_12884,Abbey St,8810,1,5198_7778195_5041004,5198_269
5198_117961,216,5198_12885,Abbey St,14910,1,5198_7778195_5041030,5198_271
5198_117961,218,5198_12886,Abbey St,939,1,5198_7778195_5041013,5198_272
5198_117961,217,5198_12887,Abbey St,22999,1,5198_7778195_5041030,5198_271
5198_117961,218,5198_12888,Abbey St,752,1,5198_7778195_5041016,5198_269
5198_117961,217,5198_12889,Abbey St,22610,1,5198_7778195_5041019,5198_271
5198_117899,218,5198_1289,Drimnagh Road,3955,0,5198_7778195_5122004,5198_32
5198_117961,219,5198_12890,Abbey St,7300,1,5198_7778195_5041009,5198_272
5198_117961,216,5198_12891,Abbey St,14521,1,5198_7778195_5041019,5198_271
5198_117961,216,5198_12892,Abbey St,14652,1,5198_7778195_5041022,5198_269
5198_117961,218,5198_12893,Abbey St,1127,1,5198_7778195_5041001,5198_271
5198_117961,219,5198_12894,Abbey St,7389,1,5198_7778195_5041024,5198_272
5198_117961,217,5198_12895,Abbey St,22741,1,5198_7778195_5041022,5198_269
5198_117877,216,5198_12896,Swords Bus.Pk,14675,0,5198_7778195_5041002,5198_273
5198_117877,217,5198_12897,Swords Bus.Pk,22764,0,5198_7778195_5041002,5198_273
5198_117877,217,5198_12898,Swords Bus.Pk,22786,0,5198_7778195_5041009,5198_273
5198_117877,216,5198_12899,Swords Bus.Pk,14697,0,5198_7778195_5041009,5198_273
5198_117944,216,5198_129,Shaw street,15385,0,5198_7778195_9001008,5198_1
5198_117899,216,5198_1290,Drimnagh Road,16574,0,5198_7778195_5122002,5198_32
5198_117877,217,5198_12900,Abbey St,22996,1,5198_7778195_5041020,5198_274
5198_117877,216,5198_12901,Abbey St,14907,1,5198_7778195_5041020,5198_274
5198_117877,216,5198_12902,Abbey St,15274,1,5198_7778195_11311205,5198_274
5198_117877,217,5198_12903,Abbey St,23363,1,5198_7778195_11311205,5198_274
5198_117949,217,5198_12904,Swords Manor,23377,0,5198_7778195_11311215,5198_276
5198_117949,216,5198_12905,Swords Manor,15288,0,5198_7778195_11311215,5198_276
5198_117949,217,5198_12906,Knocksedan,23375,0,5198_7778195_11311214,5198_275
5198_117949,216,5198_12907,Knocksedan,15286,0,5198_7778195_11311214,5198_275
5198_117949,216,5198_12908,Swords Manor,15694,0,5198_7778195_8808216,5198_276
5198_117949,217,5198_12909,Swords Manor,23783,0,5198_7778195_8808216,5198_276
5198_117899,217,5198_1291,Drimnagh Road,24663,0,5198_7778195_5122002,5198_32
5198_117949,217,5198_12910,UCD,23781,1,5198_7778195_8808116,5198_280
5198_117949,216,5198_12911,UCD,15692,1,5198_7778195_8808116,5198_280
5198_117949,216,5198_12912,UCD,15273,1,5198_7778195_11311105,5198_279
5198_117949,217,5198_12913,UCD,23362,1,5198_7778195_11311105,5198_279
5198_117949,216,5198_12914,UCD,15270,1,5198_7778195_11311104,5198_281
5198_117949,217,5198_12915,UCD,23359,1,5198_7778195_11311104,5198_281
5198_117949,216,5198_12916,UCD,15285,1,5198_7778195_11311114,5198_277
5198_117949,217,5198_12917,UCD,23374,1,5198_7778195_11311114,5198_277
5198_117949,216,5198_12918,UCD,15283,1,5198_7778195_11311113,5198_278
5198_117949,217,5198_12919,UCD,23372,1,5198_7778195_11311113,5198_278
5198_117899,219,5198_1292,Drimnagh Road,9710,0,5198_7778195_5122003,5198_32
5198_117949,216,5198_12920,UCD,15698,1,5198_7778195_8808118,5198_281
5198_117949,217,5198_12921,UCD,23787,1,5198_7778195_8808118,5198_281
5198_117949,217,5198_12922,UCD,23376,1,5198_7778195_11311115,5198_281
5198_117949,216,5198_12923,UCD,15287,1,5198_7778195_11311115,5198_281
5198_117878,217,5198_12924,Portmarnock,20278,0,5198_7778195_6042005,5198_282
5198_117878,216,5198_12925,Portmarnock,12189,0,5198_7778195_6042005,5198_282
5198_117878,216,5198_12926,Portmarnock,12292,0,5198_7778195_6042011,5198_282
5198_117878,217,5198_12927,Portmarnock,20381,0,5198_7778195_6042011,5198_282
5198_117878,217,5198_12928,Portmarnock,21082,0,5198_7778195_6042012,5198_282
5198_117878,216,5198_12929,Portmarnock,12993,0,5198_7778195_6042012,5198_282
5198_117899,218,5198_1293,Drimnagh Road,3965,0,5198_7778195_5122006,5198_32
5198_117878,217,5198_12930,Portmarnock,20191,0,5198_7778195_6042001,5198_282
5198_117878,216,5198_12931,Portmarnock,12102,0,5198_7778195_6042001,5198_282
5198_117878,218,5198_12932,Portmarnock,1374,0,5198_7778195_6042002,5198_282
5198_117878,217,5198_12933,Portmarnock,19958,0,5198_7778195_6042002,5198_282
5198_117878,216,5198_12934,Portmarnock,11869,0,5198_7778195_6042002,5198_282
5198_117878,217,5198_12935,Portmarnock,19920,0,5198_7778195_6042007,5198_282
5198_117878,216,5198_12936,Portmarnock,11831,0,5198_7778195_6042007,5198_282
5198_117878,218,5198_12937,Portmarnock,1348,0,5198_7778195_6042004,5198_282
5198_117878,216,5198_12938,Portmarnock,12077,0,5198_7778195_6042010,5198_282
5198_117878,217,5198_12939,Portmarnock,20166,0,5198_7778195_6042010,5198_282
5198_117899,216,5198_1294,Drimnagh Road,16731,0,5198_7778195_5122005,5198_32
5198_117878,218,5198_12940,Portmarnock,1149,0,5198_7778195_6042005,5198_282
5198_117878,217,5198_12941,Portmarnock,20262,0,5198_7778195_6042015,5198_282
5198_117878,216,5198_12942,Portmarnock,12173,0,5198_7778195_6042015,5198_282
5198_117878,217,5198_12943,Portmarnock,20280,0,5198_7778195_6042005,5198_282
5198_117878,216,5198_12944,Portmarnock,12191,0,5198_7778195_6042005,5198_282
5198_117878,219,5198_12945,Portmarnock,7595,0,5198_7778195_6042001,5198_282
5198_117878,218,5198_12946,Portmarnock,1311,0,5198_7778195_6042006,5198_283
5198_117878,216,5198_12947,Portmarnock,12294,0,5198_7778195_6042011,5198_282
5198_117878,217,5198_12948,Portmarnock,20383,0,5198_7778195_6042011,5198_282
5198_117878,218,5198_12949,Portmarnock,1376,0,5198_7778195_6042002,5198_282
5198_117899,217,5198_1295,Drimnagh Road,24820,0,5198_7778195_5122005,5198_32
5198_117878,217,5198_12950,Portmarnock,21084,0,5198_7778195_6042012,5198_282
5198_117878,216,5198_12951,Portmarnock,12995,0,5198_7778195_6042012,5198_282
5198_117878,219,5198_12952,Portmarnock,7474,0,5198_7778195_6042003,5198_282
5198_117878,218,5198_12953,Portmarnock,1359,0,5198_7778195_6042008,5198_283
5198_117878,217,5198_12954,Portmarnock,19922,0,5198_7778195_6042007,5198_282
5198_117878,216,5198_12955,Portmarnock,11833,0,5198_7778195_6042007,5198_282
5198_117878,218,5198_12956,Portmarnock,1350,0,5198_7778195_6042004,5198_282
5198_117878,216,5198_12957,Portmarnock,12079,0,5198_7778195_6042010,5198_282
5198_117878,217,5198_12958,Portmarnock,20168,0,5198_7778195_6042010,5198_282
5198_117878,219,5198_12959,Portmarnock,7597,0,5198_7778195_6042001,5198_282
5198_117899,219,5198_1296,Drimnagh Road,9632,0,5198_7778195_5122001,5198_32
5198_117878,218,5198_12960,Portmarnock,1151,0,5198_7778195_6042005,5198_283
5198_117878,217,5198_12961,Portmarnock,20264,0,5198_7778195_6042015,5198_282
5198_117878,216,5198_12962,Portmarnock,12175,0,5198_7778195_6042015,5198_282
5198_117878,218,5198_12963,Portmarnock,1313,0,5198_7778195_6042006,5198_282
5198_117878,219,5198_12964,Portmarnock,7609,0,5198_7778195_6042007,5198_282
5198_117878,216,5198_12965,Portmarnock,12296,0,5198_7778195_6042011,5198_282
5198_117878,217,5198_12966,Portmarnock,20385,0,5198_7778195_6042011,5198_282
5198_117878,218,5198_12967,Portmarnock,1378,0,5198_7778195_6042002,5198_282
5198_117878,219,5198_12968,Portmarnock,7476,0,5198_7778195_6042003,5198_282
5198_117878,217,5198_12969,Portmarnock,21086,0,5198_7778195_6042012,5198_283
5198_117899,218,5198_1297,Drimnagh Road,3978,0,5198_7778195_5122008,5198_32
5198_117878,218,5198_12970,Portmarnock,1250,0,5198_7778195_6042010,5198_284
5198_117878,216,5198_12971,Portmarnock,12997,0,5198_7778195_6042012,5198_283
5198_117878,218,5198_12972,Portmarnock,1361,0,5198_7778195_6042008,5198_282
5198_117878,217,5198_12973,Portmarnock,19924,0,5198_7778195_6042007,5198_282
5198_117878,216,5198_12974,Portmarnock,11835,0,5198_7778195_6042007,5198_282
5198_117878,219,5198_12975,Portmarnock,7444,0,5198_7778195_6042006,5198_282
5198_117878,218,5198_12976,Portmarnock,1352,0,5198_7778195_6042004,5198_282
5198_117878,216,5198_12977,Portmarnock,12081,0,5198_7778195_6042010,5198_282
5198_117878,218,5198_12978,Portmarnock,1364,0,5198_7778195_6042011,5198_283
5198_117878,217,5198_12979,Portmarnock,20170,0,5198_7778195_6042010,5198_282
5198_117899,217,5198_1298,Drimnagh Road,24701,0,5198_7778195_5122010,5198_32
5198_117878,219,5198_12980,Portmarnock,7599,0,5198_7778195_6042001,5198_282
5198_117878,218,5198_12981,Portmarnock,1153,0,5198_7778195_6042005,5198_282
5198_117878,217,5198_12982,Portmarnock,20266,0,5198_7778195_6042015,5198_282
5198_117878,216,5198_12983,Portmarnock,12177,0,5198_7778195_6042015,5198_282
5198_117878,219,5198_12984,Portmarnock,7611,0,5198_7778195_6042008,5198_282
5198_117878,218,5198_12985,Portmarnock,1242,0,5198_7778195_6042013,5198_283
5198_117878,216,5198_12986,Portmarnock,12298,0,5198_7778195_6042011,5198_282
5198_117878,218,5198_12987,Portmarnock,1315,0,5198_7778195_6042006,5198_283
5198_117878,217,5198_12988,Portmarnock,20387,0,5198_7778195_6042011,5198_282
5198_117878,219,5198_12989,Portmarnock,7464,0,5198_7778195_6042009,5198_282
5198_117899,216,5198_1299,Drimnagh Road,16612,0,5198_7778195_5122010,5198_32
5198_117878,218,5198_12990,Portmarnock,1380,0,5198_7778195_6042002,5198_282
5198_117878,217,5198_12991,Portmarnock,21110,0,5198_7778195_6042017,5198_282
5198_117878,216,5198_12992,Portmarnock,13021,0,5198_7778195_6042017,5198_282
5198_117878,219,5198_12993,Portmarnock,7495,0,5198_7778195_6042010,5198_282
5198_117878,218,5198_12994,Portmarnock,1252,0,5198_7778195_6042010,5198_283
5198_117878,217,5198_12995,Portmarnock,21088,0,5198_7778195_6042012,5198_282
5198_117878,216,5198_12996,Portmarnock,12999,0,5198_7778195_6042012,5198_282
5198_117878,218,5198_12997,Portmarnock,1363,0,5198_7778195_6042008,5198_282
5198_117878,219,5198_12998,Portmarnock,7446,0,5198_7778195_6042006,5198_282
5198_117878,217,5198_12999,Portmarnock,19950,0,5198_7778195_6042024,5198_283
5198_117944,216,5198_13,Shaw street,15427,0,5198_7778195_9001004,5198_2
5198_117944,217,5198_130,Shaw street,23474,0,5198_7778195_9001008,5198_1
5198_117899,219,5198_1300,Drimnagh Road,9641,0,5198_7778195_5122006,5198_32
5198_117878,216,5198_13000,Portmarnock,11861,0,5198_7778195_6042024,5198_283
5198_117878,218,5198_13001,Portmarnock,1354,0,5198_7778195_6042004,5198_282
5198_117878,217,5198_13002,Portmarnock,19926,0,5198_7778195_6042007,5198_282
5198_117878,216,5198_13003,Portmarnock,11837,0,5198_7778195_6042007,5198_282
5198_117878,218,5198_13004,Portmarnock,1366,0,5198_7778195_6042011,5198_282
5198_117878,219,5198_13005,Portmarnock,7601,0,5198_7778195_6042001,5198_282
5198_117878,216,5198_13006,Portmarnock,12083,0,5198_7778195_6042010,5198_282
5198_117878,217,5198_13007,Portmarnock,20172,0,5198_7778195_6042010,5198_282
5198_117878,218,5198_13008,Portmarnock,1155,0,5198_7778195_6042005,5198_282
5198_117878,216,5198_13009,Portmarnock,12227,0,5198_7778195_6042025,5198_282
5198_117899,218,5198_1301,Drimnagh Road,3971,0,5198_7778195_5122007,5198_32
5198_117878,217,5198_13010,Portmarnock,20316,0,5198_7778195_6042025,5198_282
5198_117878,218,5198_13011,Portmarnock,1244,0,5198_7778195_6042013,5198_282
5198_117878,219,5198_13012,Portmarnock,7613,0,5198_7778195_6042008,5198_282
5198_117878,217,5198_13013,Portmarnock,20268,0,5198_7778195_6042015,5198_282
5198_117878,216,5198_13014,Portmarnock,12179,0,5198_7778195_6042015,5198_282
5198_117878,218,5198_13015,Portmarnock,1138,0,5198_7778195_6042014,5198_282
5198_117878,219,5198_13016,Portmarnock,7466,0,5198_7778195_6042009,5198_282
